time,instrument,period,high,low,open,close
2012-07-25 09:25:00,6A,5,1.0257,1.0249,1.0255,1.0255
2012-07-25 09:30:00,6A,5,1.0256,1.0253,1.0255,1.0253
2012-07-25 09:35:00,6A,5,1.0257,1.0251,1.0253,1.0257
2012-07-25 09:40:00,6A,5,1.0259,1.0251,1.0257,1.0257
2012-07-25 09:45:00,6A,5,1.0259,1.0251,1.0258,1.0251
2012-07-25 09:50:00,6A,5,1.0252,1.0237,1.0251,1.0238
2012-07-25 09:55:00,6A,5,1.0239,1.0235,1.0237,1.0237
2012-07-25 10:00:00,6A,5,1.0244,1.0237,1.0238,1.024
2012-07-25 10:05:00,6A,5,1.0242,1.0231,1.024,1.0232
2012-07-25 10:10:00,6A,5,1.0232,1.0224,1.023,1.0229
2012-07-25 10:15:00,6A,5,1.0236,1.0227,1.0229,1.0235
2012-07-25 10:20:00,6A,5,1.0239,1.0232,1.0234,1.0233
2012-07-25 10:25:00,6A,5,1.0236,1.0226,1.0234,1.0228
2012-07-25 10:30:00,6A,5,1.0234,1.0226,1.0231,1.0234
2012-07-25 10:35:00,6A,5,1.0234,1.0225,1.0234,1.0227
2012-07-25 10:40:00,6A,5,1.023,1.0224,1.0227,1.0229
2012-07-25 10:45:00,6A,5,1.0233,1.0226,1.0228,1.0229
2012-07-25 10:50:00,6A,5,1.023,1.0224,1.0229,1.0226
2012-07-25 10:55:00,6A,5,1.0226,1.0215,1.0226,1.0216
2012-07-25 11:00:00,6A,5,1.0219,1.0212,1.0217,1.0212
2012-07-25 11:05:00,6A,5,1.0218,1.0212,1.0212,1.0218
2012-07-25 11:10:00,6A,5,1.0221,1.0215,1.0219,1.0219
2012-07-25 11:15:00,6A,5,1.0223,1.0217,1.0218,1.0221
2012-07-25 11:20:00,6A,5,1.0223,1.022,1.0221,1.0222
2012-07-25 11:25:00,6A,5,1.0226,1.0218,1.0221,1.0219
2012-07-25 11:30:00,6A,5,1.0221,1.0218,1.0219,1.0219
2012-07-25 11:35:00,6A,5,1.0223,1.0219,1.0219,1.0222
2012-07-25 11:40:00,6A,5,1.0229,1.0219,1.0222,1.0228
2012-07-25 11:45:00,6A,5,1.0228,1.0222,1.0227,1.0224
2012-07-25 11:50:00,6A,5,1.0226,1.022,1.0224,1.0222
2012-07-25 11:55:00,6A,5,1.0226,1.0222,1.0222,1.0226
2012-07-25 12:00:00,6A,5,1.0227,1.0224,1.0227,1.0224
2012-07-25 12:05:00,6A,5,1.0228,1.0223,1.0224,1.0227
2012-07-25 12:10:00,6A,5,1.0227,1.0225,1.0227,1.0225
2012-07-25 12:15:00,6A,5,1.0229,1.0223,1.0227,1.0224
2012-07-25 12:20:00,6A,5,1.0226,1.0222,1.0225,1.0222
2012-07-25 12:25:00,6A,5,1.0225,1.0223,1.0223,1.0224
2012-07-25 12:30:00,6A,5,1.0225,1.0223,1.0225,1.0224
2012-07-25 12:35:00,6A,5,1.0227,1.0224,1.0224,1.0224
2012-07-25 12:40:00,6A,5,1.0228,1.0224,1.0224,1.0228
2012-07-25 12:45:00,6A,5,1.0228,1.0226,1.0228,1.0227
2012-07-25 12:50:00,6A,5,1.0236,1.0227,1.0227,1.0234
2012-07-25 12:55:00,6A,5,1.0235,1.0233,1.0234,1.0233
2012-07-25 13:00:00,6A,5,1.0234,1.0232,1.0234,1.0233
2012-07-25 13:05:00,6A,5,1.0241,1.0233,1.0233,1.0239
2012-07-25 13:10:00,6A,5,1.0245,1.0238,1.0239,1.0245
2012-07-25 13:15:00,6A,5,1.0247,1.0244,1.0245,1.0246
2012-07-25 13:20:00,6A,5,1.0256,1.0246,1.0246,1.0254
2012-07-25 13:25:00,6A,5,1.0259,1.0253,1.0254,1.0258
2012-07-25 13:30:00,6A,5,1.0258,1.0256,1.0258,1.0256
2012-07-25 13:35:00,6A,5,1.026,1.0254,1.0257,1.026
2012-07-25 13:40:00,6A,5,1.0276,1.0259,1.026,1.027
2012-07-25 13:45:00,6A,5,1.0273,1.0268,1.027,1.027
2012-07-25 13:50:00,6A,5,1.0278,1.0268,1.0271,1.0268
2012-07-25 13:55:00,6A,5,1.0273,1.0266,1.0267,1.0268
2012-07-25 14:00:00,6A,5,1.0273,1.0267,1.0268,1.0273
2012-07-25 14:05:00,6A,5,1.0273,1.0267,1.0273,1.0267
2012-07-25 14:10:00,6A,5,1.027,1.0266,1.0266,1.0268
2012-07-25 14:15:00,6A,5,1.0271,1.0267,1.0268,1.0271
2012-07-25 14:20:00,6A,5,1.0274,1.0268,1.0271,1.027
2012-07-25 14:25:00,6A,5,1.0277,1.027,1.027,1.0275
2012-07-25 14:30:00,6A,5,1.0276,1.0274,1.0275,1.0275
2012-07-25 14:35:00,6A,5,1.0276,1.0274,1.0276,1.0275
2012-07-25 14:40:00,6A,5,1.0278,1.0275,1.0276,1.0276
2012-07-25 14:45:00,6A,5,1.0282,1.0275,1.0277,1.0278
2012-07-25 14:50:00,6A,5,1.0285,1.0278,1.0278,1.0281
2012-07-25 14:55:00,6A,5,1.0283,1.0279,1.0282,1.0279
2012-07-25 15:00:00,6A,5,1.0281,1.0275,1.0279,1.0275
2012-07-25 15:05:00,6A,5,1.0276,1.0271,1.0274,1.0273
2012-07-25 15:10:00,6A,5,1.0276,1.0271,1.0273,1.0272
2012-07-25 15:15:00,6A,5,1.0272,1.0267,1.0272,1.0267
2012-07-25 15:20:00,6A,5,1.0268,1.0265,1.0267,1.0265
2012-07-25 15:25:00,6A,5,1.0266,1.0262,1.0265,1.0263
2012-07-25 15:30:00,6A,5,1.0265,1.0261,1.0263,1.0265
2012-07-25 15:35:00,6A,5,1.0266,1.0259,1.0266,1.0259
2012-07-25 15:40:00,6A,5,1.0264,1.0259,1.0259,1.0263
2012-07-25 15:45:00,6A,5,1.0265,1.0258,1.0264,1.0261
2012-07-25 15:50:00,6A,5,1.0262,1.0259,1.0261,1.0261
2012-07-25 15:55:00,6A,5,1.0261,1.0259,1.026,1.0259
2012-07-25 16:00:00,6A,5,1.0263,1.0259,1.026,1.0263
2012-07-25 16:05:00,6A,5,1.0265,1.0262,1.0263,1.0265
2012-07-25 16:10:00,6A,5,1.0267,1.0264,1.0265,1.0266
2012-07-25 16:15:00,6A,5,1.0267,1.0265,1.0266,1.0265
2012-07-25 16:20:00,6A,5,1.0266,1.0265,1.0266,1.0266
2012-07-25 16:25:00,6A,5,1.0267,1.0265,1.0266,1.0267
2012-07-25 16:30:00,6A,5,1.0268,1.0266,1.0266,1.0268
2012-07-25 16:35:00,6A,5,1.0269,1.0266,1.0268,1.0266
2012-07-25 16:40:00,6A,5,1.0265,1.0263,1.0264,1.0265
2012-07-25 16:45:00,6A,5,1.0265,1.0264,1.0264,1.0264
2012-07-25 16:50:00,6A,5,1.0266,1.0262,1.0264,1.0263
2012-07-25 16:55:00,6A,5,1.0264,1.0263,1.0264,1.0263
2012-07-25 17:00:00,6A,5,1.0264,1.0258,1.0262,1.0259
2012-07-25 18:05:00,6A,5,1.0266,1.0262,1.0262,1.0265
2012-07-25 18:10:00,6A,5,1.0267,1.0264,1.0265,1.0265
2012-07-25 18:15:00,6A,5,1.0264,1.0261,1.0264,1.0261
2012-07-25 18:20:00,6A,5,1.0261,1.0257,1.0261,1.0257
2012-07-25 18:25:00,6A,5,1.026,1.0258,1.0259,1.0259
2012-07-25 18:30:00,6A,5,1.0264,1.0257,1.0258,1.0263
2012-07-25 18:35:00,6A,5,1.0265,1.0263,1.0263,1.0264
2012-07-25 18:40:00,6A,5,1.0265,1.0263,1.0264,1.0265
2012-07-25 18:45:00,6A,5,1.0265,1.0264,1.0264,1.0264
2012-07-25 18:50:00,6A,5,1.0263,1.0259,1.0263,1.0259
2012-07-25 18:55:00,6A,5,1.026,1.0259,1.0259,1.026
2012-07-25 19:00:00,6A,5,1.0262,1.0259,1.0259,1.0261
2012-07-25 19:05:00,6A,5,1.0261,1.026,1.026,1.0261
2012-07-25 19:10:00,6A,5,1.0262,1.026,1.0262,1.0261
2012-07-25 19:15:00,6A,5,1.0264,1.0262,1.0262,1.0264
2012-07-25 19:20:00,6A,5,1.0264,1.0263,1.0264,1.0264
2012-07-25 19:25:00,6A,5,1.0263,1.0259,1.0263,1.026
2012-07-25 19:30:00,6A,5,1.0259,1.0258,1.0259,1.0259
2012-07-25 19:35:00,6A,5,1.026,1.0257,1.0259,1.026
2012-07-25 19:40:00,6A,5,1.026,1.0258,1.0259,1.0258
2012-07-25 19:45:00,6A,5,1.0258,1.0251,1.0258,1.0253
2012-07-25 19:50:00,6A,5,1.0254,1.0249,1.0253,1.0249
2012-07-25 19:55:00,6A,5,1.0255,1.0249,1.025,1.0254
2012-07-25 20:00:00,6A,5,1.0257,1.0253,1.0254,1.0253
2012-07-25 20:05:00,6A,5,1.0257,1.0252,1.0253,1.0257
2012-07-25 20:10:00,6A,5,1.0257,1.0252,1.0257,1.0252
2012-07-25 20:15:00,6A,5,1.0254,1.0246,1.0253,1.0247
2012-07-25 20:20:00,6A,5,1.0251,1.0247,1.0248,1.0248
2012-07-25 20:25:00,6A,5,1.0251,1.0245,1.0249,1.0245
2012-07-25 20:30:00,6A,5,1.0247,1.0245,1.0245,1.0246
2012-07-25 20:35:00,6A,5,1.0249,1.0246,1.0247,1.0248
2012-07-25 20:40:00,6A,5,1.025,1.0248,1.0248,1.0248
2012-07-25 20:45:00,6A,5,1.0253,1.0249,1.0249,1.0252
2012-07-25 20:50:00,6A,5,1.0253,1.0251,1.0252,1.0253
2012-07-25 20:55:00,6A,5,1.0257,1.0252,1.0252,1.0256
2012-07-25 21:00:00,6A,5,1.0259,1.0255,1.0256,1.0259
2012-07-25 21:05:00,6A,5,1.0269,1.0258,1.026,1.0266
2012-07-25 21:10:00,6A,5,1.0268,1.0265,1.0266,1.0267
2012-07-25 21:15:00,6A,5,1.0271,1.0267,1.0268,1.0269
2012-07-25 21:20:00,6A,5,1.0273,1.0269,1.0269,1.0271
2012-07-25 21:25:00,6A,5,1.027,1.0266,1.027,1.0267
2012-07-25 21:30:00,6A,5,1.0268,1.0264,1.0268,1.0266
2012-07-25 21:35:00,6A,5,1.0268,1.0262,1.0267,1.0262
2012-07-25 21:40:00,6A,5,1.0264,1.026,1.0262,1.0262
2012-07-25 21:45:00,6A,5,1.0263,1.0257,1.0263,1.0258
2012-07-25 21:50:00,6A,5,1.0262,1.0256,1.0258,1.0261
2012-07-25 21:55:00,6A,5,1.0265,1.0261,1.0263,1.0261
2012-07-25 22:00:00,6A,5,1.0265,1.0261,1.0261,1.0264
2012-07-25 22:05:00,6A,5,1.0271,1.0264,1.0265,1.0268
2012-07-25 22:10:00,6A,5,1.0271,1.0269,1.0269,1.0271
2012-07-25 22:15:00,6A,5,1.0274,1.027,1.027,1.0271
2012-07-25 22:20:00,6A,5,1.0274,1.0267,1.0272,1.0268
2012-07-25 22:25:00,6A,5,1.0268,1.0265,1.0268,1.0266
2012-07-25 22:30:00,6A,5,1.0267,1.0264,1.0267,1.0265
2012-07-25 22:35:00,6A,5,1.0273,1.0266,1.0266,1.027
2012-07-25 22:40:00,6A,5,1.0276,1.0271,1.0271,1.0275
2012-07-25 22:45:00,6A,5,1.0277,1.0273,1.0276,1.0274
2012-07-25 22:50:00,6A,5,1.0274,1.0272,1.0274,1.0273
2012-07-25 22:55:00,6A,5,1.0275,1.0272,1.0272,1.0275
2012-07-25 23:00:00,6A,5,1.0278,1.0274,1.0274,1.0276
2012-07-26 00:05:00,6A,5,1.0269,1.0265,1.0265,1.0269
2012-07-26 00:10:00,6A,5,1.0269,1.0268,1.0268,1.0269
2012-07-26 00:15:00,6A,5,1.0268,1.0267,1.0268,1.0267
2012-07-26 00:20:00,6A,5,1.0268,1.0268,1.0268,1.0268
2012-07-26 00:25:00,6A,5,1.027,1.0268,1.0269,1.0268
2012-07-26 00:30:00,6A,5,1.0269,1.0268,1.0268,1.0269
2012-07-26 00:35:00,6A,5,1.0271,1.0268,1.0269,1.0269
2012-07-26 00:40:00,6A,5,1.0271,1.027,1.027,1.0271
2012-07-26 00:45:00,6A,5,1.0272,1.0269,1.027,1.0271
2012-07-26 00:50:00,6A,5,1.0274,1.0271,1.0272,1.0272
2012-07-26 00:55:00,6A,5,1.0274,1.0272,1.0272,1.0272
2012-07-26 01:00:00,6A,5,1.0272,1.0271,1.0271,1.0271
2012-07-26 01:05:00,6A,5,1.0274,1.0271,1.0271,1.0274
2012-07-26 01:10:00,6A,5,1.0282,1.0274,1.0274,1.028
2012-07-26 01:15:00,6A,5,1.0296,1.028,1.028,1.029
2012-07-26 01:20:00,6A,5,1.029,1.0287,1.0289,1.0287
2012-07-26 01:25:00,6A,5,1.0289,1.0287,1.0287,1.0288
2012-07-26 01:30:00,6A,5,1.0291,1.0287,1.0287,1.0291
2012-07-26 01:35:00,6A,5,1.0291,1.0287,1.029,1.0287
2012-07-26 01:40:00,6A,5,1.0289,1.0285,1.0287,1.0285
2012-07-26 01:45:00,6A,5,1.0286,1.0284,1.0285,1.0286
2012-07-26 01:50:00,6A,5,1.0286,1.0285,1.0286,1.0285
2012-07-26 01:55:00,6A,5,1.0285,1.0283,1.0285,1.0283
2012-07-26 02:00:00,6A,5,1.0284,1.0281,1.0282,1.0283
2012-07-26 02:05:00,6A,5,1.0291,1.0281,1.0283,1.0285
2012-07-26 02:10:00,6A,5,1.0289,1.0285,1.0285,1.0287
2012-07-26 02:15:00,6A,5,1.0288,1.0286,1.0286,1.0287
2012-07-26 02:20:00,6A,5,1.0293,1.0286,1.0287,1.0291
2012-07-26 02:25:00,6A,5,1.0293,1.0289,1.0292,1.0289
2012-07-26 02:30:00,6A,5,1.0296,1.029,1.029,1.0296
2012-07-26 02:35:00,6A,5,1.0295,1.0292,1.0295,1.0293
2012-07-26 02:40:00,6A,5,1.0293,1.0287,1.0293,1.0288
2012-07-26 02:45:00,6A,5,1.0289,1.0284,1.0289,1.0289
2012-07-26 02:50:00,6A,5,1.0291,1.0286,1.0288,1.0288
2012-07-26 02:55:00,6A,5,1.029,1.0285,1.0289,1.0288
2012-07-26 03:00:00,6A,5,1.0296,1.0288,1.0288,1.0294
2012-07-26 03:05:00,6A,5,1.0294,1.0287,1.0294,1.0287
2012-07-26 03:10:00,6A,5,1.0287,1.0279,1.0287,1.0285
2012-07-26 03:15:00,6A,5,1.0287,1.0281,1.0285,1.0285
2012-07-26 03:20:00,6A,5,1.0286,1.0282,1.0285,1.0282
2012-07-26 03:25:00,6A,5,1.0285,1.0281,1.0282,1.0285
2012-07-26 03:30:00,6A,5,1.0289,1.0284,1.0285,1.0285
2012-07-26 03:35:00,6A,5,1.0293,1.0284,1.0285,1.0292
2012-07-26 03:40:00,6A,5,1.0292,1.0287,1.0292,1.0288
2012-07-26 03:45:00,6A,5,1.0296,1.0288,1.0288,1.0294
2012-07-26 03:50:00,6A,5,1.0294,1.0291,1.0294,1.0291
2012-07-26 03:55:00,6A,5,1.0298,1.0291,1.0292,1.0297
2012-07-26 04:00:00,6A,5,1.0297,1.0291,1.0297,1.0292
2012-07-26 04:05:00,6A,5,1.0295,1.0286,1.0292,1.0286
2012-07-26 04:10:00,6A,5,1.0288,1.0279,1.0287,1.0281
2012-07-26 04:15:00,6A,5,1.0282,1.0273,1.0281,1.0274
2012-07-26 04:20:00,6A,5,1.028,1.0273,1.0275,1.028
2012-07-26 04:25:00,6A,5,1.0284,1.0279,1.028,1.028
2012-07-26 04:30:00,6A,5,1.0281,1.0279,1.0281,1.028
2012-07-26 04:35:00,6A,5,1.0288,1.0278,1.028,1.0284
2012-07-26 04:40:00,6A,5,1.0285,1.0276,1.0284,1.0276
2012-07-26 04:45:00,6A,5,1.028,1.0276,1.0276,1.0277
2012-07-26 04:50:00,6A,5,1.0277,1.0271,1.0277,1.0275
2012-07-26 04:55:00,6A,5,1.0275,1.027,1.0275,1.027
2012-07-26 05:00:00,6A,5,1.027,1.0264,1.027,1.0268
2012-07-26 05:05:00,6A,5,1.0269,1.0262,1.0269,1.0269
2012-07-26 05:10:00,6A,5,1.0269,1.026,1.0268,1.0267
2012-07-26 05:15:00,6A,5,1.0271,1.0265,1.0267,1.0266
2012-07-26 05:20:00,6A,5,1.0267,1.0263,1.0266,1.0263
2012-07-26 05:25:00,6A,5,1.0266,1.0263,1.0263,1.0265
2012-07-26 05:30:00,6A,5,1.0269,1.0265,1.0265,1.0269
2012-07-26 05:35:00,6A,5,1.0273,1.0266,1.027,1.0269
2012-07-26 05:40:00,6A,5,1.0274,1.0268,1.0269,1.0272
2012-07-26 05:45:00,6A,5,1.0274,1.0271,1.0273,1.0272
2012-07-26 05:50:00,6A,5,1.0271,1.0267,1.0271,1.0269
2012-07-26 05:55:00,6A,5,1.027,1.0267,1.0269,1.0268
2012-07-26 06:00:00,6A,5,1.027,1.0268,1.0268,1.027
2012-07-26 06:05:00,6A,5,1.027,1.0266,1.027,1.0269
2012-07-26 06:10:00,6A,5,1.0275,1.0268,1.027,1.0274
2012-07-26 06:15:00,6A,5,1.0296,1.0274,1.0274,1.029
2012-07-26 06:20:00,6A,5,1.0309,1.029,1.029,1.0305
2012-07-26 06:25:00,6A,5,1.0324,1.0305,1.0305,1.0322
2012-07-26 06:30:00,6A,5,1.0326,1.0317,1.0322,1.0318
2012-07-26 06:35:00,6A,5,1.033,1.0319,1.0319,1.0322
2012-07-26 06:40:00,6A,5,1.0338,1.0322,1.0322,1.0329
2012-07-26 06:45:00,6A,5,1.0331,1.0323,1.0329,1.0329
2012-07-26 06:50:00,6A,5,1.0332,1.0324,1.0329,1.0328
2012-07-26 06:55:00,6A,5,1.034,1.0328,1.0328,1.034
2012-07-26 07:00:00,6A,5,1.0347,1.0339,1.034,1.0339
2012-07-26 07:05:00,6A,5,1.0361,1.034,1.034,1.0354
2012-07-26 07:10:00,6A,5,1.0366,1.035,1.0354,1.0358
2012-07-26 07:15:00,6A,5,1.0362,1.0355,1.0358,1.0361
2012-07-26 07:20:00,6A,5,1.0364,1.0356,1.0361,1.0357
2012-07-26 07:25:00,6A,5,1.0357,1.0347,1.0356,1.0348
2012-07-26 07:30:00,6A,5,1.0351,1.0344,1.0348,1.0348
2012-07-26 07:35:00,6A,5,1.0361,1.0347,1.0348,1.0354
2012-07-26 07:40:00,6A,5,1.036,1.035,1.0354,1.0353
2012-07-26 07:45:00,6A,5,1.0354,1.035,1.0352,1.0354
2012-07-26 07:50:00,6A,5,1.036,1.0352,1.0354,1.0352
2012-07-26 07:55:00,6A,5,1.0357,1.0349,1.0353,1.035
2012-07-26 08:00:00,6A,5,1.036,1.035,1.035,1.0352
2012-07-26 08:05:00,6A,5,1.0362,1.0352,1.0353,1.0362
2012-07-26 08:10:00,6A,5,1.0363,1.0352,1.0362,1.0353
2012-07-26 08:15:00,6A,5,1.0356,1.0349,1.0354,1.0353
2012-07-26 08:20:00,6A,5,1.0356,1.0351,1.0353,1.0355
2012-07-26 08:25:00,6A,5,1.0358,1.0353,1.0355,1.0354
2012-07-26 08:30:00,6A,5,1.0356,1.0351,1.0354,1.0354
2012-07-26 08:35:00,6A,5,1.0366,1.035,1.0355,1.0365
2012-07-26 08:40:00,6A,5,1.0368,1.0356,1.0365,1.0358
2012-07-26 08:45:00,6A,5,1.0361,1.0351,1.0358,1.0353
2012-07-26 08:50:00,6A,5,1.0359,1.0349,1.0353,1.0351
2012-07-26 08:55:00,6A,5,1.0356,1.0351,1.0351,1.0354
2012-07-26 09:00:00,6A,5,1.0355,1.0351,1.0354,1.0353
2012-07-26 09:05:00,6A,5,1.0354,1.0342,1.0353,1.0343
2012-07-26 09:10:00,6A,5,1.0347,1.0342,1.0344,1.0343
2012-07-26 09:15:00,6A,5,1.0348,1.0341,1.0343,1.0346
2012-07-26 09:20:00,6A,5,1.0348,1.0344,1.0346,1.0345
2012-07-26 09:25:00,6A,5,1.0347,1.0342,1.0346,1.0346
2012-07-26 09:30:00,6A,5,1.0349,1.0343,1.0346,1.0348
2012-07-26 09:35:00,6A,5,1.0363,1.0349,1.0349,1.0362
2012-07-26 09:40:00,6A,5,1.0363,1.0355,1.0362,1.0356
2012-07-26 09:45:00,6A,5,1.0359,1.0353,1.0357,1.0355
2012-07-26 09:50:00,6A,5,1.0356,1.0349,1.0355,1.035
2012-07-26 09:55:00,6A,5,1.0358,1.0349,1.0349,1.0358
2012-07-26 10:00:00,6A,5,1.0359,1.0351,1.0358,1.0354
2012-07-26 10:05:00,6A,5,1.0361,1.0348,1.0354,1.0356
2012-07-26 10:10:00,6A,5,1.0373,1.0357,1.0357,1.0372
2012-07-26 10:15:00,6A,5,1.0374,1.0366,1.037,1.0366
2012-07-26 10:20:00,6A,5,1.0371,1.0363,1.0367,1.0365
2012-07-26 10:25:00,6A,5,1.0372,1.0365,1.0365,1.0366
2012-07-26 10:30:00,6A,5,1.0371,1.0362,1.0367,1.0364
2012-07-26 10:35:00,6A,5,1.0372,1.0363,1.0364,1.0363
2012-07-26 10:40:00,6A,5,1.0365,1.0354,1.0363,1.0354
2012-07-26 10:45:00,6A,5,1.0356,1.0349,1.0354,1.0351
2012-07-26 10:50:00,6A,5,1.0352,1.0347,1.0351,1.035
2012-07-26 10:55:00,6A,5,1.0352,1.0345,1.0351,1.0345
2012-07-26 11:00:00,6A,5,1.0345,1.0338,1.0345,1.034
2012-07-26 11:05:00,6A,5,1.0349,1.0336,1.034,1.0348
2012-07-26 11:10:00,6A,5,1.0348,1.0337,1.0348,1.0341
2012-07-26 11:15:00,6A,5,1.0346,1.034,1.0341,1.0343
2012-07-26 11:20:00,6A,5,1.0344,1.034,1.0343,1.0344
2012-07-26 11:25:00,6A,5,1.0344,1.0337,1.0344,1.0338
2012-07-26 11:30:00,6A,5,1.0341,1.0335,1.0337,1.034
2012-07-26 11:35:00,6A,5,1.0344,1.034,1.0341,1.0344
2012-07-26 11:40:00,6A,5,1.0345,1.0341,1.0344,1.0342
2012-07-26 11:45:00,6A,5,1.0344,1.0339,1.0342,1.0342
2012-07-26 11:50:00,6A,5,1.0345,1.0338,1.0342,1.0343
2012-07-26 11:55:00,6A,5,1.0344,1.0341,1.0343,1.0343
2012-07-26 12:00:00,6A,5,1.0346,1.0341,1.0343,1.0341
2012-07-26 12:05:00,6A,5,1.0344,1.0339,1.034,1.0339
2012-07-26 12:10:00,6A,5,1.0341,1.0335,1.0339,1.0339
2012-07-26 12:15:00,6A,5,1.0341,1.0338,1.0339,1.034
2012-07-26 12:20:00,6A,5,1.034,1.0338,1.0339,1.0339
2012-07-26 12:25:00,6A,5,1.0342,1.0337,1.0338,1.0341
2012-07-26 12:30:00,6A,5,1.0343,1.034,1.034,1.0343
2012-07-26 12:35:00,6A,5,1.0343,1.034,1.0343,1.0342
2012-07-26 12:40:00,6A,5,1.0344,1.0341,1.0342,1.0343
2012-07-26 12:45:00,6A,5,1.0344,1.0339,1.0343,1.034
2012-07-26 12:50:00,6A,5,1.0342,1.034,1.034,1.0341
2012-07-26 12:55:00,6A,5,1.0341,1.0339,1.0341,1.0341
2012-07-26 13:00:00,6A,5,1.0346,1.0342,1.0342,1.0344
2012-07-26 13:05:00,6A,5,1.0348,1.0342,1.0343,1.0347
2012-07-26 13:10:00,6A,5,1.0347,1.0343,1.0346,1.0343
2012-07-26 13:15:00,6A,5,1.0345,1.0342,1.0343,1.0345
2012-07-26 13:20:00,6A,5,1.0345,1.0343,1.0345,1.0343
2012-07-26 13:25:00,6A,5,1.0345,1.0343,1.0343,1.0344
2012-07-26 13:30:00,6A,5,1.0351,1.0345,1.0345,1.0348
2012-07-26 13:35:00,6A,5,1.0351,1.0346,1.0348,1.0348
2012-07-26 13:40:00,6A,5,1.035,1.0346,1.0347,1.0349
2012-07-26 13:45:00,6A,5,1.0348,1.0346,1.0348,1.0347
2012-07-26 13:50:00,6A,5,1.0347,1.0345,1.0346,1.0346
2012-07-26 13:55:00,6A,5,1.0346,1.0342,1.0346,1.0344
2012-07-26 14:00:00,6A,5,1.0344,1.034,1.0344,1.034
2012-07-26 14:05:00,6A,5,1.0344,1.034,1.034,1.0342
2012-07-26 14:10:00,6A,5,1.0345,1.0341,1.0342,1.0344
2012-07-26 14:15:00,6A,5,1.0348,1.034,1.0345,1.0341
2012-07-26 14:20:00,6A,5,1.0344,1.034,1.0341,1.034
2012-07-26 14:25:00,6A,5,1.0343,1.0339,1.0339,1.0343
2012-07-26 14:30:00,6A,5,1.0345,1.0343,1.0344,1.0344
2012-07-26 14:35:00,6A,5,1.0344,1.0341,1.0344,1.0341
2012-07-26 14:40:00,6A,5,1.0347,1.0342,1.0342,1.0346
2012-07-26 14:45:00,6A,5,1.0346,1.0345,1.0345,1.0345
2012-07-26 14:50:00,6A,5,1.0349,1.0345,1.0345,1.0349
2012-07-26 14:55:00,6A,5,1.0351,1.0348,1.0349,1.035
2012-07-26 15:00:00,6A,5,1.0353,1.0347,1.035,1.0347
2012-07-26 15:05:00,6A,5,1.035,1.0347,1.0347,1.0348
2012-07-26 15:10:00,6A,5,1.0348,1.0344,1.0348,1.0347
2012-07-26 15:15:00,6A,5,1.035,1.0346,1.0346,1.0348
2012-07-26 15:20:00,6A,5,1.0351,1.0347,1.0348,1.0349
2012-07-26 15:25:00,6A,5,1.0349,1.0345,1.0349,1.0345
2012-07-26 15:30:00,6A,5,1.0349,1.0343,1.0345,1.0349
2012-07-26 15:35:00,6A,5,1.0353,1.0349,1.0349,1.0353
2012-07-26 15:40:00,6A,5,1.0356,1.0352,1.0353,1.0354
2012-07-26 15:45:00,6A,5,1.0359,1.0352,1.0353,1.0358
2012-07-26 15:50:00,6A,5,1.0358,1.0353,1.0357,1.0354
2012-07-26 15:55:00,6A,5,1.0355,1.0352,1.0354,1.0353
2012-07-26 16:00:00,6A,5,1.0354,1.0349,1.0353,1.0349
2012-07-26 16:05:00,6A,5,1.0354,1.0348,1.0349,1.0349
2012-07-26 16:10:00,6A,5,1.0348,1.0344,1.0348,1.0347
2012-07-26 16:15:00,6A,5,1.0352,1.0347,1.0347,1.035
2012-07-26 16:20:00,6A,5,1.0353,1.0351,1.0351,1.0352
2012-07-26 16:25:00,6A,5,1.0351,1.0349,1.0351,1.035
2012-07-26 16:30:00,6A,5,1.0349,1.0348,1.0349,1.0348
2012-07-26 16:35:00,6A,5,1.0351,1.0348,1.0349,1.0351
2012-07-26 16:40:00,6A,5,1.035,1.0347,1.035,1.0348
2012-07-26 16:45:00,6A,5,1.0351,1.0348,1.0348,1.0348
2012-07-26 16:50:00,6A,5,1.035,1.0345,1.0348,1.0345
2012-07-26 16:55:00,6A,5,1.0347,1.0346,1.0346,1.0346
2012-07-26 17:00:00,6A,5,1.0348,1.0344,1.0348,1.0344
2012-07-26 18:05:00,6A,5,1.035,1.0345,1.0347,1.0347
2012-07-26 18:10:00,6A,5,1.0347,1.0345,1.0345,1.0347
2012-07-26 18:15:00,6A,5,1.0347,1.0346,1.0347,1.0346
2012-07-26 18:20:00,6A,5,1.0347,1.0347,1.0347,1.0347
2012-07-26 18:25:00,6A,5,1.0348,1.0347,1.0347,1.0348
2012-07-26 18:30:00,6A,5,1.035,1.0349,1.0349,1.035
2012-07-26 18:35:00,6A,5,1.035,1.0348,1.035,1.0348
2012-07-26 18:40:00,6A,5,1.0349,1.0347,1.0349,1.0347
2012-07-26 18:45:00,6A,5,1.0348,1.0348,1.0348,1.0348
2012-07-26 18:50:00,6A,5,1.0349,1.0347,1.0348,1.0349
2012-07-26 18:55:00,6A,5,1.0349,1.0347,1.0349,1.0348
2012-07-26 19:00:00,6A,5,1.0348,1.0347,1.0348,1.0348
2012-07-26 19:05:00,6A,5,1.035,1.0347,1.0347,1.035
2012-07-26 19:10:00,6A,5,1.0349,1.0346,1.0349,1.0348
2012-07-26 19:15:00,6A,5,1.0348,1.0347,1.0348,1.0347
